CMDLINE C:\Users\91833\AppData\Local\Programs\Python\Python310\python.exe .\hamiltonian_phase2.py
MEM 568.582031 1691408919.0187
MEM 525.683594 1691408919.1213
MEM 481.941406 1691408919.2257
MEM 429.613281 1691408919.3362
MEM 382.757812 1691408919.4388
MEM 337.921875 1691408919.5415
MEM 286.097656 1691408919.6535
MEM 238.121094 1691408919.7564
MEM 215.347656 1691408919.8591
MEM 229.960938 1691408919.9728
MEM 245.906250 1691408920.0839
MEM 264.679688 1691408920.1875
MEM 289.238281 1691408920.2910
MEM 306.824219 1691408920.4026
MEM 325.460938 1691408920.5060
MEM 338.511719 1691408920.6175
MEM 356.222656 1691408920.7208
MEM 383.730469 1691408920.8248
MEM 399.839844 1691408920.9358
MEM 414.945312 1691408921.0394
MEM 446.820312 1691408921.1518
MEM 463.261719 1691408921.2577
MEM 477.171875 1691408921.3680
MEM 495.347656 1691408921.4711
MEM 510.867188 1691408921.5839
MEM 539.910156 1691408921.6874
MEM 555.507812 1691408921.7926
MEM 567.535156 1691408921.8967
MEM 574.542969 1691408921.9994
MEM 581.046875 1691408922.1173
MEM 590.929688 1691408922.2242
MEM 590.929688 1691408922.3375
MEM 591.929688 1691408922.4523
MEM 593.375000 1691408922.5705
MEM 607.210938 1691408922.6739
MEM 618.472656 1691408922.7763
MEM 630.050781 1691408922.8848
MEM 639.359375 1691408922.9880
MEM 656.128906 1691408923.0997
MEM 671.761719 1691408923.2031
MEM 688.023438 1691408923.3065
MEM 703.664062 1691408923.4177
MEM 720.742188 1691408923.5209
MEM 736.375000 1691408923.6241
MEM 753.000000 1691408923.7359
MEM 773.136719 1691408923.8393
MEM 797.828125 1691408923.9521
MEM 817.210938 1691408924.0550
MEM 821.277344 1691408924.1588
MEM 839.277344 1691408924.2691
MEM 849.015625 1691408924.3704
MEM 787.914062 1691408924.4749
MEM 767.777344 1691408924.5841
MEM 731.714844 1691408924.6871
MEM 696.398438 1691408924.7921
MEM 650.660156 1691408924.9014
MEM 613.695312 1691408925.0050
MEM 562.324219 1691408925.1164
MEM 517.828125 1691408925.2201
MEM 475.949219 1691408925.3236
MEM 423.636719 1691408925.4347
MEM 379.234375 1691408925.5379
MEM 334.855469 1691408925.6498
MEM 286.390625 1691408925.7528
MEM 237.316406 1691408925.8570
MEM 214.933594 1691408925.9685
MEM 227.015625 1691408926.0690
MEM 246.687500 1691408926.1722
MEM 261.628906 1691408926.2840
MEM 277.277344 1691408926.3884
MEM 292.242188 1691408926.5003
MEM 311.062500 1691408926.6036
MEM 334.148438 1691408926.7084
MEM 340.019531 1691408926.8186
MEM 362.101562 1691408926.9219
MEM 383.132812 1691408927.0330
MEM 396.046875 1691408927.1369
MEM 407.507812 1691408927.2563
MEM 417.601562 1691408927.3673
MEM 432.902344 1691408927.4711
MEM 448.347656 1691408927.5744
MEM 464.027344 1691408927.6856
MEM 465.785156 1691408927.7887
MEM 477.980469 1691408927.9001
MEM 485.355469 1691408928.0026
MEM 496.777344 1691408928.1063
MEM 511.816406 1691408928.2179
MEM 528.351562 1691408928.3210
MEM 541.058594 1691408928.4238
MEM 552.457031 1691408928.5358
MEM 559.972656 1691408928.6367
MEM 575.441406 1691408928.7410
MEM 592.097656 1691408928.8520
MEM 593.101562 1691408928.9595
MEM 607.859375 1691408929.0683
MEM 618.566406 1691408929.1709
MEM 630.394531 1691408929.2866
MEM 639.660156 1691408929.3891
MEM 656.187500 1691408929.5000
MEM 672.203125 1691408929.6032
MEM 681.824219 1691408929.7083
MEM 691.476562 1691408929.8185
MEM 704.355469 1691408929.9221
MEM 720.800781 1691408930.0328
MEM 721.800781 1691408930.1355
MEM 736.441406 1691408930.2411
MEM 749.945312 1691408930.3513
MEM 755.949219 1691408930.4549
MEM 767.953125 1691408930.5664
MEM 784.449219 1691408930.6694
MEM 796.136719 1691408930.7733
MEM 805.742188 1691408930.8848
MEM 816.468750 1691408930.9880
MEM 832.156250 1691408931.0898
MEM 847.601562 1691408931.2012
MEM 848.914062 1691408931.3047
MEM 837.714844 1691408931.4100
MEM 822.609375 1691408931.5188
MEM 803.316406 1691408931.6220
MEM 738.894531 1691408931.7379
MEM 708.496094 1691408931.8491
MEM 697.621094 1691408931.9971
MEM 685.964844 1691408932.1298
MEM 667.609375 1691408932.2418
MEM 640.082031 1691408932.3571
MEM 618.117188 1691408932.4731
MEM 600.835938 1691408932.5855
MEM 577.644531 1691408932.6875
MEM 561.859375 1691408932.7894
MEM 542.722656 1691408932.8907
MEM 516.113281 1691408933.0003
MEM 491.953125 1691408933.1036
MEM 468.218750 1691408933.2097
MEM 453.953125 1691408933.3108
MEM 427.671875 1691408933.4187
MEM 402.144531 1691408933.5220
MEM 380.933594 1691408933.6337
MEM 353.386719 1691408933.7375
MEM 323.906250 1691408933.8488
MEM 298.476562 1691408933.9531
MEM 266.761719 1691408934.0560
MEM 239.625000 1691408934.1665
MEM 216.015625 1691408934.2696
MEM 217.859375 1691408934.3730
MEM 231.812500 1691408934.4843
MEM 247.445312 1691408934.5883
MEM 253.960938 1691408934.6897
MEM 264.308594 1691408934.8017
MEM 277.835938 1691408934.9101
MEM 292.824219 1691408935.0166
MEM 308.441406 1691408935.1214
MEM 316.343750 1691408935.2328
MEM 323.621094 1691408935.3362
MEM 339.097656 1691408935.4382
MEM 340.222656 1691408935.5502
MEM 354.226562 1691408935.6533
MEM 365.199219 1691408935.7572
MEM 372.019531 1691408935.8697
MEM 385.265625 1691408935.9738
MEM 395.105469 1691408936.0870
MEM 407.156250 1691408936.1983
MEM 416.296875 1691408936.3021
MEM 432.531250 1691408936.4064
MEM 447.960938 1691408936.5168
MEM 464.398438 1691408936.6209
MEM 467.417969 1691408936.7320
MEM 470.925781 1691408936.8351
MEM 480.085938 1691408936.9391
MEM 496.394531 1691408937.0565
MEM 511.097656 1691408937.1659
MEM 516.523438 1691408937.2702
MEM 531.093750 1691408937.3816
MEM 543.472656 1691408937.4851
MEM 559.890625 1691408937.5873
MEM 568.406250 1691408937.6990
MEM 576.046875 1691408937.8020
MEM 591.699219 1691408937.9045
MEM 592.703125 1691408938.0153
MEM 602.722656 1691408938.1211
MEM 607.359375 1691408938.2358
MEM 623.871094 1691408938.3391
MEM 639.207031 1691408938.4508
MEM 648.617188 1691408938.5539
MEM 658.246094 1691408938.6662
MEM 671.511719 1691408938.7704
MEM 688.156250 1691408938.8820
MEM 702.539062 1691408938.9875
MEM 708.289062 1691408939.1015
MEM 720.609375 1691408939.2025
MEM 721.609375 1691408939.3057
MEM 736.371094 1691408939.4174
MEM 747.390625 1691408939.5202
MEM 757.480469 1691408939.6315
MEM 768.156250 1691408939.7347
MEM 784.980469 1691408939.8387
MEM 800.660156 1691408939.9495
MEM 807.472656 1691408940.0605
MEM 817.105469 1691408940.1727
MEM 823.167969 1691408940.2916
MEM 833.105469 1691408940.4007
MEM 842.292969 1691408940.5060
MEM 849.566406 1691408940.6194
MEM 849.570312 1691408940.7355
MEM 829.734375 1691408940.8377
MEM 812.187500 1691408940.9420
MEM 794.257812 1691408941.0507
MEM 770.003906 1691408941.1571
MEM 752.558594 1691408941.2659
MEM 735.808594 1691408941.3682
MEM 722.546875 1691408941.4697
MEM 704.519531 1691408941.5708
MEM 634.023438 1691408941.6821
MEM 616.578125 1691408941.7860
MEM 599.589844 1691408941.8893
MEM 584.347656 1691408942.0008
MEM 566.570312 1691408942.1058
MEM 541.937500 1691408942.2154
MEM 516.351562 1691408942.3183
MEM 490.917969 1691408942.4227
MEM 463.781250 1691408942.5325
MEM 439.296875 1691408942.6359
MEM 412.757812 1691408942.7410
MEM 395.957031 1691408942.8533
MEM 371.417969 1691408942.9554
MEM 352.371094 1691408943.0655
MEM 323.628906 1691408943.1698
MEM 298.531250 1691408943.2755
MEM 276.656250 1691408943.3824
MEM 247.460938 1691408943.4882
MEM 223.785156 1691408943.6034
MEM 215.777344 1691408943.7055
MEM 221.253906 1691408943.8162
MEM 231.742188 1691408943.9194
MEM 247.562500 1691408944.0229
MEM 248.566406 1691408944.1327
MEM 262.066406 1691408944.2352
MEM 277.640625 1691408944.3394
MEM 288.386719 1691408944.4504
MEM 294.808594 1691408944.5526
MEM 308.660156 1691408944.6549
MEM 323.320312 1691408944.7661
MEM 338.953125 1691408944.8690
MEM 340.328125 1691408944.9806
MEM 344.316406 1691408945.0875
MEM 354.468750 1691408945.1991
MEM 370.546875 1691408945.3017
MEM 382.265625 1691408945.4053
MEM 393.496094 1691408945.5162
MEM 401.332031 1691408945.6194
MEM 416.437500 1691408945.7315
MEM 432.488281 1691408945.8351
MEM 443.222656 1691408945.9384
MEM 452.785156 1691408946.0489
MEM 464.359375 1691408946.1516
MEM 467.050781 1691408946.2639
MEM 480.039062 1691408946.3677
MEM 496.351562 1691408946.4723
MEM 504.507812 1691408946.5987
MEM 511.414062 1691408946.7061
MEM 524.714844 1691408946.8214
MEM 531.859375 1691408946.9325
MEM 543.015625 1691408947.0362
MEM 559.675781 1691408947.1476
MEM 559.675781 1691408947.2777
MEM 575.269531 1691408947.3831
MEM 586.093750 1691408947.4862
MEM 591.605469 1691408947.5975
MEM 592.605469 1691408947.7004
MEM 607.386719 1691408947.8040
MEM 623.917969 1691408947.9145
MEM 627.171875 1691408948.0238
MEM 639.476562 1691408948.1308
MEM 655.929688 1691408948.2344
MEM 671.398438 1691408948.3465
MEM 680.539062 1691408948.4494
MEM 688.472656 1691408948.5532
MEM 703.617188 1691408948.6641
MEM 720.375000 1691408948.7683
MEM 721.375000 1691408948.8798
MEM 736.066406 1691408948.9831
MEM 747.503906 1691408949.0863
MEM 757.339844 1691408949.1975
MEM 767.605469 1691408949.3008
MEM 784.121094 1691408949.4049
MEM 795.460938 1691408949.5155
MEM 800.261719 1691408949.6188
MEM 816.304688 1691408949.7220
MEM 832.304688 1691408949.8322
MEM 839.523438 1691408949.9355
MEM 848.796875 1691408950.0471
MEM 843.148438 1691408950.1497
MEM 823.031250 1691408950.2524
MEM 804.593750 1691408950.3554
MEM 781.199219 1691408950.4659
MEM 756.449219 1691408950.5696
MEM 732.328125 1691408950.6806
MEM 711.843750 1691408950.7843
MEM 693.710938 1691408950.8889
MEM 670.464844 1691408950.9980
MEM 650.117188 1691408951.0981
MEM 631.921875 1691408951.2011
MEM 610.832031 1691408951.3057
MEM 589.519531 1691408951.4154
MEM 567.179688 1691408951.5193
MEM 538.070312 1691408951.6299
MEM 510.964844 1691408951.7333
MEM 484.558594 1691408951.8360
MEM 463.253906 1691408951.9476
MEM 449.460938 1691408952.0509
MEM 446.203125 1691408952.1783
MEM 365.792969 1691408952.2866
MEM 322.140625 1691408952.4007
MEM 296.304688 1691408952.5074
MEM 263.144531 1691408952.6220
MEM 220.507812 1691408952.7345
MEM 221.378906 1691408952.8485
MEM 240.218750 1691408952.9580
MEM 248.300781 1691408953.0706
MEM 262.734375 1691408953.1843
MEM 278.613281 1691408953.2986
MEM 293.484375 1691408953.4070
MEM 309.011719 1691408953.5175
MEM 324.234375 1691408953.6291
MEM 339.996094 1691408953.7327
MEM 349.273438 1691408953.8404
MEM 357.980469 1691408953.9515
MEM 371.265625 1691408954.0535
MEM 386.101562 1691408954.1591
MEM 394.992188 1691408954.2625
MEM 402.117188 1691408954.3713
MEM 417.218750 1691408954.4836
MEM 434.710938 1691408954.5864
MEM 464.003906 1691408954.6984
MEM 466.011719 1691408954.8027
MEM 480.687500 1691408954.9091
MEM 488.585938 1691408955.0226
MEM 496.996094 1691408955.1296
MEM 512.175781 1691408955.2339
MEM 527.726562 1691408955.3364
MEM 537.011719 1691408955.4510
MEM 560.203125 1691408955.5653
MEM 575.480469 1691408955.6792
MEM 592.136719 1691408955.7841
MEM 593.136719 1691408955.8871
MEM 607.660156 1691408955.9961
MEM 624.312500 1691408956.1026
MEM 624.312500 1691408956.2206
MEM 639.582031 1691408956.3226
MEM 652.101562 1691408956.4299
MEM 656.109375 1691408956.5379
MEM 671.628906 1691408956.6427
MEM 688.273438 1691408956.7483
MEM 693.023438 1691408956.8560
MEM 703.785156 1691408956.9565
MEM 720.421875 1691408957.0653
MEM 735.296875 1691408957.1679
MEM 752.007812 1691408957.2807
MEM 752.800781 1691408957.3822
MEM 767.933594 1691408957.4890
MEM 784.699219 1691408957.5925
MEM 800.441406 1691408957.6974
MEM 816.828125 1691408957.8039
MEM 825.652344 1691408957.9111
MEM 837.605469 1691408958.0172
MEM 848.691406 1691408958.1231
MEM 832.132812 1691408958.2380
MEM 807.343750 1691408958.3433
MEM 779.335938 1691408958.4571
MEM 754.031250 1691408958.5634
MEM 726.667969 1691408958.6711
MEM 694.050781 1691408958.7831
MEM 651.746094 1691408958.8960
MEM 619.464844 1691408958.9972
MEM 599.414062 1691408959.1020
MEM 553.230469 1691408959.2130
MEM 505.046875 1691408959.3154
MEM 461.507812 1691408959.4197
MEM 446.019531 1691408959.5299
MEM 432.218750 1691408959.6324
MEM 428.105469 1691408959.7340
MEM 408.453125 1691408959.8453
MEM 408.453125 1691408959.9497
MEM 408.457031 1691408960.0536
MEM 408.511719 1691408960.1649
MEM 408.511719 1691408960.2679
MEM 407.207031 1691408960.3792
MEM 404.968750 1691408960.4824
MEM 405.027344 1691408960.5940
MEM 405.027344 1691408960.6985
MEM 405.027344 1691408960.8022
MEM 405.035156 1691408960.9139
MEM 412.570312 1691408961.0202
MEM 421.406250 1691408961.1225
MEM 435.414062 1691408961.2289
MEM 449.203125 1691408961.3335
MEM 466.035156 1691408961.4386
MEM 468.593750 1691408961.5437
MEM 479.558594 1691408961.6517
MEM 496.992188 1691408961.7649
MEM 522.207031 1691408961.8662
MEM 542.910156 1691408961.9773
MEM 553.953125 1691408962.0910
MEM 559.843750 1691408962.2053
MEM 574.699219 1691408962.3119
MEM 591.093750 1691408962.4203
MEM 598.359375 1691408962.5332
MEM 623.386719 1691408962.6353
MEM 638.773438 1691408962.7408
MEM 653.425781 1691408962.8535
MEM 668.449219 1691408962.9595
MEM 673.781250 1691408963.0738
MEM 694.804688 1691408963.1766
MEM 720.265625 1691408963.2802
MEM 721.902344 1691408963.3841
MEM 750.039062 1691408963.4954
MEM 767.179688 1691408963.5964
MEM 783.941406 1691408963.7031
MEM 799.835938 1691408963.8136
MEM 819.660156 1691408963.9176
MEM 842.988281 1691408964.0284
MEM 848.531250 1691408964.1292
MEM 816.945312 1691408964.2310
MEM 790.183594 1691408964.3396
MEM 765.675781 1691408964.4443
MEM 730.464844 1691408964.5512
MEM 711.917969 1691408964.6576
MEM 684.671875 1691408964.7659
MEM 664.347656 1691408964.8733
MEM 638.984375 1691408964.9777
MEM 600.910156 1691408965.0855
MEM 551.210938 1691408965.1952
MEM 503.613281 1691408965.2991
MEM 469.019531 1691408965.4027
MEM 458.378906 1691408965.5134
MEM 447.609375 1691408965.6161
MEM 433.460938 1691408965.7274
MEM 413.250000 1691408965.8340
MEM 413.250000 1691408965.9401
MEM 413.250000 1691408966.0498
MEM 413.250000 1691408966.1629
MEM 411.175781 1691408966.2771
MEM 411.183594 1691408966.3849
MEM 411.238281 1691408966.4860
MEM 411.296875 1691408966.5895
MEM 411.296875 1691408966.6975
MEM 411.304688 1691408966.8033
MEM 411.304688 1691408966.9123
MEM 411.304688 1691408967.0188
MEM 411.304688 1691408967.1296
MEM 411.304688 1691408967.2344
MEM 427.617188 1691408967.3454
MEM 450.457031 1691408967.4481
MEM 465.878906 1691408967.5515
MEM 474.152344 1691408967.6615
MEM 497.984375 1691408967.7648
MEM 513.042969 1691408967.8667
MEM 529.480469 1691408967.9782
MEM 544.914062 1691408968.0840
MEM 567.628906 1691408968.1950
MEM 592.324219 1691408968.2984
MEM 594.078125 1691408968.4100
MEM 616.617188 1691408968.5150
MEM 625.132812 1691408968.6266
MEM 644.773438 1691408968.7295
MEM 667.707031 1691408968.8328
MEM 688.742188 1691408968.9446
MEM 704.269531 1691408969.0484
MEM 720.917969 1691408969.1527
MEM 729.925781 1691408969.2628
MEM 752.378906 1691408969.3656
MEM 768.125000 1691408969.4776
MEM 784.753906 1691408969.5811
MEM 800.648438 1691408969.6845
MEM 824.785156 1691408969.7965
MEM 848.050781 1691408969.9007
MEM 842.171875 1691408970.0137
MEM 809.605469 1691408970.1177
MEM 735.542969 1691408970.2274
MEM 685.625000 1691408970.3310
MEM 646.546875 1691408970.4348
MEM 601.074219 1691408970.5463
MEM 555.992188 1691408970.6511
MEM 510.855469 1691408970.7618
MEM 468.988281 1691408970.8646
MEM 423.906250 1691408970.9768
MEM 394.109375 1691408971.0803
MEM 342.953125 1691408971.1836
MEM 291.285156 1691408971.2951
MEM 248.242188 1691408971.3987
MEM 217.796875 1691408971.5100
MEM 229.875000 1691408971.6151
MEM 247.113281 1691408971.7174
MEM 261.679688 1691408971.8293
MEM 280.875000 1691408971.9331
MEM 303.472656 1691408972.0445
MEM 323.562500 1691408972.1492
MEM 339.429688 1691408972.2603
MEM 345.863281 1691408972.3631
MEM 368.917969 1691408972.4671
MEM 385.242188 1691408972.5784
MEM 401.011719 1691408972.6819
MEM 417.011719 1691408972.7834
MEM 433.101562 1691408972.8952
MEM 448.218750 1691408973.0082
MEM 458.937500 1691408973.1239
MEM 465.457031 1691408973.2339
MEM 480.019531 1691408973.3463
MEM 503.410156 1691408973.4495
MEM 526.613281 1691408973.5612
MEM 542.042969 1691408973.6651
MEM 560.914062 1691408973.7774
MEM 586.804688 1691408973.8811
MEM 591.343750 1691408973.9845
MEM 606.011719 1691408974.0954
MEM 628.949219 1691408974.1981
MEM 651.339844 1691408974.3024
MEM 670.375000 1691408974.4130
MEM 687.433594 1691408974.5165
MEM 702.828125 1691408974.6279
MEM 721.484375 1691408974.7312
MEM 735.367188 1691408974.8429
MEM 751.761719 1691408974.9503
MEM 767.027344 1691408975.0626
MEM 783.535156 1691408975.1663
MEM 808.082031 1691408975.2770
MEM 831.406250 1691408975.3812
MEM 848.394531 1691408975.4929
MEM 835.511719 1691408975.5978
MEM 801.777344 1691408975.7014
MEM 762.746094 1691408975.8126
MEM 726.777344 1691408975.9172
