CMDLINE C:\Users\91833\AppData\Local\Programs\Python\Python310\python.exe .\hamiltonian_phase2.py
MEM 1.679688 1691666841.3985
MEM 8.542969 1691666841.5063
MEM 14.695312 1691666841.6063
MEM 19.484375 1691666841.7171
MEM 23.175781 1691666841.8278
MEM 25.832031 1691666841.9386
MEM 30.351562 1691666842.0484
MEM 35.386719 1691666842.1581
MEM 36.531250 1691666842.2686
MEM 39.683594 1691666842.3791
MEM 43.773438 1691666842.4907
MEM 63.937500 1691666842.6025
MEM 78.832031 1691666842.7055
MEM 88.101562 1691666842.8172
MEM 107.613281 1691666842.9271
MEM 118.472656 1691666843.0370
MEM 126.132812 1691666843.1463
MEM 129.511719 1691666843.2594
MEM 131.855469 1691666843.3699
MEM 132.894531 1691666843.4794
MEM 137.683594 1691666843.5887
MEM 139.304688 1691666843.6987
MEM 142.082031 1691666843.8098
MEM 144.976562 1691666843.9205
MEM 148.332031 1691666844.0299
MEM 154.460938 1691666844.1393
MEM 160.355469 1691666844.2401
MEM 164.617188 1691666844.3424
MEM 167.605469 1691666844.4534
MEM 172.558594 1691666844.5631
MEM 179.390625 1691666844.6740
MEM 184.039062 1691666844.7786
MEM 188.820312 1691666844.8813
MEM 188.984375 1691666844.9940
MEM 190.945312 1691666845.0994
MEM 191.324219 1691666845.2058
MEM 191.640625 1691666845.3096
MEM 191.875000 1691666845.4201
MEM 192.335938 1691666845.5305
MEM 198.015625 1691666845.6409
MEM 227.093750 1691666845.7518
MEM 242.328125 1691666845.8617
MEM 258.988281 1691666845.9653
MEM 258.988281 1691666846.0782
MEM 258.992188 1691666846.1888
MEM 258.992188 1691666846.2995
MEM 258.992188 1691666846.4125
MEM 258.992188 1691666846.5273
MEM 258.992188 1691666846.6381
MEM 258.992188 1691666846.7466
MEM 258.992188 1691666846.8555
MEM 258.992188 1691666846.9637
MEM 258.992188 1691666847.0715
MEM 258.992188 1691666847.1765
MEM 258.992188 1691666847.2881
MEM 258.992188 1691666847.4013
MEM 258.992188 1691666847.5098
MEM 258.992188 1691666847.6177
MEM 258.992188 1691666847.7327
MEM 258.992188 1691666847.8449
MEM 258.992188 1691666847.9588
MEM 258.992188 1691666848.0708
MEM 258.992188 1691666848.1809
MEM 258.992188 1691666848.2931
MEM 258.992188 1691666848.4048
MEM 258.992188 1691666848.5134
MEM 258.992188 1691666848.6246
MEM 258.992188 1691666848.7340
MEM 258.992188 1691666848.8452
MEM 258.992188 1691666848.9565
MEM 258.992188 1691666849.0610
MEM 258.992188 1691666849.1723
MEM 258.992188 1691666849.2826
MEM 258.992188 1691666849.3946
MEM 258.992188 1691666849.5063
MEM 258.992188 1691666849.6119
MEM 258.992188 1691666849.7218
MEM 258.992188 1691666849.8326
MEM 258.992188 1691666849.9435
MEM 258.992188 1691666850.0558
MEM 258.992188 1691666850.1595
MEM 258.992188 1691666850.2714
MEM 258.992188 1691666850.3828
MEM 258.992188 1691666850.4930
MEM 258.992188 1691666850.6125
MEM 258.992188 1691666850.7242
MEM 258.992188 1691666850.8352
MEM 258.992188 1691666850.9462
MEM 258.992188 1691666851.0566
MEM 258.992188 1691666851.1615
MEM 258.992188 1691666851.2736
MEM 258.992188 1691666851.3857
MEM 258.992188 1691666851.4960
MEM 258.992188 1691666851.6069
MEM 258.992188 1691666851.7114
MEM 258.992188 1691666851.8224
MEM 258.992188 1691666851.9336
MEM 258.992188 1691666852.0446
MEM 258.992188 1691666852.1564
MEM 258.992188 1691666852.2612
MEM 258.992188 1691666852.3712
MEM 258.992188 1691666852.4819
MEM 258.992188 1691666852.5927
MEM 258.992188 1691666852.7054
MEM 258.992188 1691666852.8094
MEM 258.992188 1691666852.9205
MEM 258.992188 1691666853.0321
MEM 258.992188 1691666853.1416
MEM 258.992188 1691666853.2621
MEM 258.992188 1691666853.3723
MEM 258.992188 1691666853.4816
MEM 258.992188 1691666853.5911
MEM 258.992188 1691666853.7019
MEM 258.992188 1691666853.8126
MEM 258.992188 1691666853.9238
MEM 258.992188 1691666854.0351
MEM 258.992188 1691666854.1459
MEM 258.992188 1691666854.2569
MEM 258.992188 1691666854.3616
MEM 258.992188 1691666854.4732
MEM 258.992188 1691666854.5836
MEM 258.992188 1691666854.6948
MEM 258.992188 1691666854.8064
MEM 258.992188 1691666854.9195
MEM 258.992188 1691666855.0295
MEM 258.992188 1691666855.1407
MEM 258.992188 1691666855.2524
MEM 258.992188 1691666855.3639
MEM 258.992188 1691666855.4756
MEM 258.992188 1691666855.5872
MEM 258.992188 1691666855.6975
MEM 258.992188 1691666855.8087
MEM 258.992188 1691666855.9216
MEM 258.992188 1691666856.0319
MEM 258.992188 1691666856.1414
MEM 258.992188 1691666856.2507
MEM 258.992188 1691666856.3614
MEM 258.992188 1691666856.4719
MEM 258.992188 1691666856.5821
MEM 258.992188 1691666856.6934
MEM 258.992188 1691666856.8041
MEM 258.992188 1691666856.9143
MEM 258.992188 1691666857.0263
MEM 258.992188 1691666857.1369
MEM 258.992188 1691666857.2506
MEM 258.992188 1691666857.3604
MEM 258.992188 1691666857.4671
MEM 258.992188 1691666857.5701
MEM 258.992188 1691666857.6813
MEM 258.992188 1691666857.7919
MEM 258.992188 1691666857.9038
MEM 258.992188 1691666858.0075
