CMDLINE C:\Users\91833\AppData\Local\Programs\Python\Python310\python.exe .\hamiltonian_phase2.py
MEM 1.574219 1691407936.4597
MEM 8.847656 1691407936.5600
MEM 11.757812 1691407936.6640
MEM 15.960938 1691407936.7679
MEM 19.679688 1691407936.8791
MEM 22.066406 1691407936.9826
MEM 24.023438 1691407937.0939
MEM 26.222656 1691407937.1973
MEM 29.515625 1691407937.3002
MEM 32.617188 1691407937.4115
MEM 35.296875 1691407937.5153
MEM 36.238281 1691407937.6270
MEM 39.542969 1691407937.7311
MEM 41.593750 1691407937.8359
MEM 58.914062 1691407937.9465
MEM 77.347656 1691407938.0497
MEM 82.921875 1691407938.1541
MEM 94.000000 1691407938.2648
MEM 108.781250 1691407938.3682
MEM 117.253906 1691407938.4794
MEM 125.894531 1691407938.5830
MEM 129.339844 1691407938.6864
MEM 131.906250 1691407938.7955
MEM 132.949219 1691407938.8974
MEM 137.464844 1691407939.0004
MEM 138.910156 1691407939.1115
MEM 140.785156 1691407939.2156
MEM 142.199219 1691407939.3274
MEM 144.968750 1691407939.4313
MEM 147.964844 1691407939.5365
MEM 152.296875 1691407939.6457
MEM 156.101562 1691407939.7480
MEM 160.566406 1691407939.8501
MEM 163.968750 1691407939.9642
MEM 166.851562 1691407940.0676
MEM 168.875000 1691407940.1783
MEM 172.285156 1691407940.2816
MEM 178.878906 1691407940.3845
MEM 185.023438 1691407940.4955
MEM 189.273438 1691407940.6090
MEM 191.199219 1691407940.7137
MEM 191.441406 1691407940.8268
MEM 191.714844 1691407940.9300
MEM 191.968750 1691407941.0332
MEM 199.433594 1691407941.1446
MEM 249.359375 1691407941.2474
MEM 304.789062 1691407941.3513
MEM 323.898438 1691407941.4533
MEM 323.898438 1691407941.5667
MEM 323.902344 1691407941.6782
MEM 323.902344 1691407941.7822
MEM 323.902344 1691407941.8825
MEM 323.902344 1691407941.9955
MEM 323.902344 1691407942.0995
MEM 323.902344 1691407942.2108
MEM 323.902344 1691407942.3206
MEM 323.902344 1691407942.4280
MEM 323.902344 1691407942.5314
MEM 323.902344 1691407942.6432
MEM 323.902344 1691407942.7463
MEM 323.902344 1691407942.8524
MEM 323.902344 1691407942.9532
MEM 323.902344 1691407943.0656
MEM 323.902344 1691407943.1671
MEM 323.902344 1691407943.2795
MEM 323.902344 1691407943.3923
MEM 323.902344 1691407943.4998
MEM 323.902344 1691407943.6060
MEM 323.902344 1691407943.7168
MEM 323.902344 1691407943.8293
MEM 323.902344 1691407943.9356
MEM 323.902344 1691407944.0463
MEM 323.902344 1691407944.1509
MEM 323.902344 1691407944.2553
MEM 323.902344 1691407944.3632
MEM 323.902344 1691407944.4783
MEM 323.902344 1691407944.5828
MEM 323.902344 1691407944.6946
MEM 323.902344 1691407944.7998
MEM 323.902344 1691407944.9123
MEM 323.902344 1691407945.0183
MEM 323.902344 1691407945.1234
MEM 323.902344 1691407945.2381
MEM 323.902344 1691407945.3428
MEM 323.902344 1691407945.4473
MEM 323.902344 1691407945.5604
MEM 323.902344 1691407945.6647
MEM 323.902344 1691407945.7785
MEM 323.902344 1691407945.8873
MEM 323.902344 1691407945.9934
MEM 323.902344 1691407946.0959
MEM 323.902344 1691407946.1998
MEM 323.902344 1691407946.3043
MEM 323.902344 1691407946.4146
MEM 323.902344 1691407946.5299
MEM 323.902344 1691407946.6427
MEM 323.902344 1691407946.7494
MEM 323.902344 1691407946.8517
MEM 323.902344 1691407946.9620
MEM 323.902344 1691407947.0659
MEM 323.902344 1691407947.1784
MEM 323.902344 1691407947.2838
MEM 323.902344 1691407947.3839
MEM 323.902344 1691407947.4946
MEM 323.902344 1691407947.5995
MEM 323.902344 1691407947.7123
MEM 323.902344 1691407947.8263
MEM 323.902344 1691407947.9298
MEM 323.902344 1691407948.0349
MEM 323.902344 1691407948.1462
MEM 323.902344 1691407948.2506
MEM 323.902344 1691407948.3589
MEM 323.902344 1691407948.4635
MEM 323.902344 1691407948.5672
MEM 323.902344 1691407948.6787
MEM 323.902344 1691407948.7908
MEM 323.902344 1691407948.8976
MEM 323.902344 1691407949.0099
MEM 323.902344 1691407949.1131
MEM 323.902344 1691407949.2261
MEM 323.902344 1691407949.3330
MEM 323.902344 1691407949.4472
MEM 323.902344 1691407949.5602
MEM 323.902344 1691407949.6641
MEM 323.902344 1691407949.7723
MEM 323.902344 1691407949.8814
MEM 323.902344 1691407949.9933
MEM 323.902344 1691407950.0963
MEM 323.902344 1691407950.2105
MEM 323.902344 1691407950.3182
MEM 323.902344 1691407950.4245
MEM 323.902344 1691407950.5294
MEM 323.902344 1691407950.6344
MEM 323.902344 1691407950.7455
MEM 323.902344 1691407950.8473
MEM 323.902344 1691407950.9595
MEM 323.902344 1691407951.0634
MEM 323.902344 1691407951.1677
MEM 323.902344 1691407951.2802
MEM 323.902344 1691407951.3924
MEM 323.902344 1691407951.5115
MEM 323.902344 1691407951.6149
MEM 323.902344 1691407951.7272
MEM 323.902344 1691407951.8327
MEM 323.902344 1691407951.9451
MEM 323.902344 1691407952.0486
MEM 323.902344 1691407952.1602
MEM 323.902344 1691407952.2645
MEM 323.902344 1691407952.3755
MEM 323.902344 1691407952.4788
MEM 323.902344 1691407952.5808
MEM 323.902344 1691407952.6928
MEM 323.902344 1691407952.7970
MEM 323.902344 1691407952.8972
MEM 323.902344 1691407953.0097
MEM 323.902344 1691407953.1144
MEM 323.902344 1691407953.2271
MEM 323.902344 1691407953.3292
MEM 323.902344 1691407953.4343
MEM 323.902344 1691407953.5445
MEM 323.902344 1691407953.6586
MEM 323.902344 1691407953.7631
MEM 323.902344 1691407953.8645
MEM 323.902344 1691407953.9765
MEM 323.902344 1691407954.0808
MEM 323.902344 1691407954.1945
MEM 323.902344 1691407954.3076
MEM 323.902344 1691407954.4115
MEM 323.902344 1691407954.5157
MEM 323.902344 1691407954.6282
MEM 323.902344 1691407954.7310
MEM 323.902344 1691407954.8320
MEM 323.902344 1691407954.9444
MEM 323.902344 1691407955.0476
MEM 323.902344 1691407955.1597
MEM 323.902344 1691407955.2638
MEM 323.902344 1691407955.3801
MEM 323.902344 1691407955.4919
MEM 323.902344 1691407955.5960
MEM 323.902344 1691407955.7095
MEM 323.902344 1691407955.8166
MEM 323.902344 1691407955.9279
MEM 323.902344 1691407956.0321
MEM 323.902344 1691407956.1472
MEM 323.902344 1691407956.2570
MEM 323.902344 1691407956.3640
MEM 323.902344 1691407956.4757
MEM 323.902344 1691407956.5798
MEM 323.902344 1691407956.6915
MEM 323.902344 1691407956.8039
MEM 323.902344 1691407956.9162
MEM 323.902344 1691407957.0279
MEM 323.902344 1691407957.1332
MEM 323.902344 1691407957.2442
MEM 323.902344 1691407957.3501
MEM 323.902344 1691407957.4616
MEM 323.902344 1691407957.5653
MEM 323.902344 1691407957.6772
MEM 323.902344 1691407957.7815
MEM 323.902344 1691407957.8945
MEM 323.902344 1691407957.9984
MEM 323.902344 1691407958.1108
MEM 323.902344 1691407958.2137
MEM 323.902344 1691407958.3168
MEM 323.902344 1691407958.4301
MEM 323.902344 1691407958.5426
MEM 323.902344 1691407958.6460
MEM 323.902344 1691407958.7580
MEM 323.902344 1691407958.8629
MEM 323.902344 1691407958.9756
MEM 323.902344 1691407959.0793
MEM 323.902344 1691407959.1913
MEM 323.902344 1691407959.2964
MEM 323.902344 1691407959.4091
MEM 323.902344 1691407959.5123
MEM 323.902344 1691407959.6246
MEM 323.902344 1691407959.7279
MEM 323.902344 1691407959.8322
MEM 323.902344 1691407959.9451
MEM 323.902344 1691407960.0459
MEM 323.902344 1691407960.1581
MEM 323.902344 1691407960.2626
MEM 323.902344 1691407960.3637
MEM 323.902344 1691407960.4754
MEM 323.902344 1691407960.5797
MEM 323.902344 1691407960.6922
MEM 323.902344 1691407960.7923
MEM 323.902344 1691407960.8964
MEM 323.902344 1691407961.0061
MEM 323.902344 1691407961.1116
MEM 323.902344 1691407961.2243
MEM 323.902344 1691407961.3273
MEM 323.902344 1691407961.4310
MEM 323.902344 1691407961.5429
MEM 323.902344 1691407961.6482
MEM 323.902344 1691407961.7597
MEM 323.902344 1691407961.8631
MEM 323.902344 1691407961.9754
MEM 323.902344 1691407962.0796
MEM 323.902344 1691407962.1807
MEM 323.902344 1691407962.2857
MEM 323.902344 1691407962.3950
MEM 323.902344 1691407962.5078
MEM 323.902344 1691407962.6212
MEM 323.902344 1691407962.7262
MEM 323.902344 1691407962.8307
MEM 323.902344 1691407962.9350
MEM 323.902344 1691407963.0445
MEM 323.902344 1691407963.1592
MEM 323.902344 1691407963.2645
MEM 323.902344 1691407963.3792
MEM 323.902344 1691407963.5137
MEM 323.902344 1691407963.6261
MEM 323.902344 1691407963.7297
MEM 323.902344 1691407963.8421
MEM 323.902344 1691407963.9455
MEM 323.902344 1691407964.0497
MEM 323.902344 1691407964.1599
MEM 323.902344 1691407964.2625
MEM 323.902344 1691407964.3772
MEM 323.902344 1691407964.4804
MEM 323.902344 1691407964.5929
