CMDLINE C:\Users\91833\AppData\Local\Programs\Python\Python310\python.exe .\hamiltonian_phase2.py
MEM 1.679688 1691667068.8301
MEM 9.636719 1691667068.9305
MEM 16.070312 1691667069.0378
MEM 21.417969 1691667069.1499
MEM 26.058594 1691667069.2585
MEM 30.089844 1691667069.3679
MEM 35.406250 1691667069.4790
MEM 36.914062 1691667069.5893
MEM 40.960938 1691667069.6990
MEM 54.636719 1691667069.8084
MEM 70.796875 1691667069.9177
MEM 81.945312 1691667070.0279
MEM 98.593750 1691667070.1374
MEM 111.605469 1691667070.2467
MEM 125.000000 1691667070.3562
MEM 130.167969 1691667070.4665
MEM 132.527344 1691667070.5770
MEM 133.195312 1691667070.6877
MEM 137.511719 1691667070.7992
MEM 138.882812 1691667070.9099
MEM 141.402344 1691667071.0122
MEM 144.847656 1691667071.1251
MEM 148.359375 1691667071.2365
MEM 154.828125 1691667071.3467
MEM 161.757812 1691667071.4558
MEM 166.343750 1691667071.5573
MEM 169.273438 1691667071.6679
MEM 173.613281 1691667071.7776
MEM 181.609375 1691667071.8894
MEM 185.304688 1691667072.0012
MEM 188.765625 1691667072.1066
MEM 190.875000 1691667072.2112
MEM 191.480469 1691667072.3163
MEM 191.742188 1691667072.4190
MEM 192.246094 1691667072.5300
MEM 192.476562 1691667072.6407
MEM 210.675781 1691667072.7506
MEM 227.285156 1691667072.8555
MEM 227.285156 1691667072.9594
MEM 227.289062 1691667073.0712
MEM 227.289062 1691667073.1720
MEM 227.289062 1691667073.2825
MEM 227.289062 1691667073.3924
MEM 227.289062 1691667073.5025
MEM 227.289062 1691667073.6122
MEM 227.289062 1691667073.7215
MEM 227.289062 1691667073.8314
MEM 227.289062 1691667073.9423
MEM 227.289062 1691667074.0535
MEM 227.289062 1691667074.1648
MEM 227.289062 1691667074.2721
MEM 227.289062 1691667074.3847
MEM 227.289062 1691667074.4963
MEM 227.289062 1691667074.6065
MEM 227.289062 1691667074.7163
MEM 227.289062 1691667074.8258
MEM 227.289062 1691667074.9363
MEM 227.289062 1691667075.0487
MEM 227.289062 1691667075.1569
MEM 227.289062 1691667075.2664
MEM 227.289062 1691667075.3783
MEM 227.289062 1691667075.4834
MEM 227.289062 1691667075.5879
MEM 227.289062 1691667075.6929
MEM 227.289062 1691667075.8018
MEM 227.289062 1691667075.9050
MEM 227.289062 1691667076.0157
MEM 227.289062 1691667076.1264
MEM 227.289062 1691667076.2309
MEM 227.289062 1691667076.3461
MEM 227.289062 1691667076.4498
MEM 227.289062 1691667076.5590
MEM 227.289062 1691667076.6626
MEM 227.289062 1691667076.7677
MEM 227.289062 1691667076.8749
MEM 227.289062 1691667076.9822
MEM 227.289062 1691667077.0848
MEM 227.289062 1691667077.1953
MEM 227.289062 1691667077.3034
MEM 227.289062 1691667077.4128
MEM 227.289062 1691667077.5170
MEM 227.289062 1691667077.6262
MEM 227.289062 1691667077.7380
MEM 227.289062 1691667077.8432
MEM 227.289062 1691667077.9464
MEM 227.289062 1691667078.0597
MEM 227.289062 1691667078.1676
MEM 227.289062 1691667078.2757
MEM 227.289062 1691667078.3843
MEM 227.289062 1691667078.5019
MEM 227.289062 1691667078.6136
MEM 227.289062 1691667078.7218
MEM 227.289062 1691667078.8241
MEM 227.289062 1691667078.9250
MEM 227.289062 1691667079.0315
MEM 227.289062 1691667079.1397
MEM 227.289062 1691667079.2417
MEM 227.289062 1691667079.3527
MEM 227.289062 1691667079.4578
MEM 227.289062 1691667079.5649
MEM 227.289062 1691667079.6671
MEM 227.289062 1691667079.7774
MEM 227.289062 1691667079.8855
MEM 227.289062 1691667079.9931
MEM 227.289062 1691667080.1082
MEM 227.289062 1691667080.2187
MEM 227.289062 1691667080.3226
MEM 227.289062 1691667080.4346
MEM 227.289062 1691667080.5380
MEM 227.289062 1691667080.6417
MEM 227.289062 1691667080.7480
MEM 227.289062 1691667080.8615
MEM 227.289062 1691667080.9715
MEM 227.289062 1691667081.0757
MEM 227.289062 1691667081.1878
MEM 227.289062 1691667081.2894
MEM 227.289062 1691667081.3978
MEM 227.289062 1691667081.5097
MEM 227.289062 1691667081.6313
MEM 227.289062 1691667081.7324
MEM 227.289062 1691667081.8442
MEM 227.289062 1691667081.9471
MEM 227.289062 1691667082.0550
MEM 227.289062 1691667082.1685
MEM 227.292969 1691667082.2734
MEM 227.292969 1691667082.3751
MEM 227.292969 1691667082.4774
MEM 227.292969 1691667082.5900
MEM 227.292969 1691667082.7027
MEM 227.292969 1691667082.8141
MEM 227.292969 1691667082.9231
MEM 227.292969 1691667083.0277
MEM 227.292969 1691667083.1400
MEM 227.292969 1691667083.2526
MEM 227.292969 1691667083.3648
MEM 227.292969 1691667083.4775
MEM 227.292969 1691667083.5900
MEM 227.292969 1691667083.7026
MEM 227.292969 1691667083.8138
MEM 227.292969 1691667083.9253
MEM 227.292969 1691667084.0267
MEM 227.292969 1691667084.1310
MEM 227.292969 1691667084.2399
MEM 227.292969 1691667084.3573
MEM 227.292969 1691667084.4651
MEM 227.292969 1691667084.5769
MEM 227.292969 1691667084.6812
MEM 227.292969 1691667084.7908
MEM 227.292969 1691667084.8943
MEM 227.292969 1691667085.0059
MEM 227.292969 1691667085.1181
MEM 227.292969 1691667085.2220
MEM 227.292969 1691667085.3276
MEM 227.292969 1691667085.4421
MEM 227.292969 1691667085.5491
MEM 227.292969 1691667085.6543
MEM 227.292969 1691667085.7590
MEM 227.292969 1691667085.8714
MEM 227.292969 1691667085.9728
MEM 227.347656 1691667086.0774
MEM 227.617188 1691667086.1810
MEM 189.503906 1691667086.2965
