CMDLINE C:\Users\91833\AppData\Local\Programs\Python\Python310\python.exe .\hamiltonian_phase2.py
MEM 1.628906 1691666818.4857
MEM 9.351562 1691666818.5909
MEM 15.394531 1691666818.6938
MEM 20.375000 1691666818.8037
MEM 25.230469 1691666818.9138
MEM 29.957031 1691666819.0231
MEM 34.843750 1691666819.1339
MEM 36.886719 1691666819.2471
MEM 41.238281 1691666819.3567
MEM 54.886719 1691666819.4669
MEM 71.230469 1691666819.5763
MEM 81.730469 1691666819.6827
MEM 97.980469 1691666819.7921
MEM 109.136719 1691666819.9070
MEM 117.570312 1691666820.0121
MEM 126.113281 1691666820.1221
MEM 130.296875 1691666820.2249
MEM 132.812500 1691666820.3347
MEM 137.617188 1691666820.4448
MEM 140.339844 1691666820.5542
MEM 142.781250 1691666820.6636
MEM 146.730469 1691666820.7740
MEM 152.789062 1691666820.8834
MEM 158.933594 1691666820.9933
MEM 163.996094 1691666821.1027
MEM 167.929688 1691666821.2121
MEM 172.742188 1691666821.3224
MEM 180.937500 1691666821.4325
MEM 185.433594 1691666821.5424
MEM 189.199219 1691666821.6534
MEM 191.156250 1691666821.7576
MEM 191.636719 1691666821.8706
MEM 191.976562 1691666821.9728
MEM 192.503906 1691666822.0822
MEM 192.726562 1691666822.1915
MEM 210.960938 1691666822.3008
MEM 228.554688 1691666822.4113
MEM 259.109375 1691666822.5207
MEM 274.988281 1691666822.6306
MEM 291.398438 1691666822.7340
MEM 291.398438 1691666822.8347
MEM 291.402344 1691666822.9415
MEM 291.402344 1691666823.0532
MEM 291.402344 1691666823.1636
MEM 291.402344 1691666823.2751
MEM 291.402344 1691666823.3779
MEM 291.402344 1691666823.4898
MEM 291.402344 1691666823.6005
MEM 291.402344 1691666823.7117
MEM 291.402344 1691666823.8223
MEM 291.402344 1691666823.9338
MEM 291.402344 1691666824.0440
MEM 291.402344 1691666824.1551
MEM 291.402344 1691666824.2662
MEM 291.402344 1691666824.3779
MEM 291.402344 1691666824.4811
MEM 291.402344 1691666824.5936
MEM 291.402344 1691666824.7043
MEM 291.402344 1691666824.8087
MEM 291.402344 1691666824.9193
MEM 291.402344 1691666825.0301
MEM 291.402344 1691666825.1384
MEM 291.402344 1691666825.2419
MEM 291.402344 1691666825.3515
MEM 291.402344 1691666825.4529
MEM 291.402344 1691666825.5651
MEM 291.402344 1691666825.6663
MEM 291.402344 1691666825.7779
MEM 291.402344 1691666825.8878
MEM 291.402344 1691666825.9910
MEM 291.402344 1691666826.0996
MEM 291.402344 1691666826.2088
MEM 291.402344 1691666826.3208
MEM 291.402344 1691666826.4330
MEM 291.402344 1691666826.5463
MEM 291.402344 1691666826.6544
MEM 291.402344 1691666826.7682
MEM 291.402344 1691666826.8822
MEM 291.402344 1691666826.9937
MEM 291.402344 1691666827.0939
MEM 291.402344 1691666827.2052
MEM 291.402344 1691666827.3171
MEM 291.402344 1691666827.4284
MEM 291.402344 1691666827.5400
MEM 291.402344 1691666827.6498
MEM 291.402344 1691666827.7614
MEM 291.402344 1691666827.8717
MEM 291.402344 1691666827.9827
MEM 291.402344 1691666828.0942
MEM 291.402344 1691666828.1983
MEM 291.402344 1691666828.3101
MEM 291.402344 1691666828.4208
MEM 291.402344 1691666828.5314
MEM 291.402344 1691666828.6437
MEM 291.402344 1691666828.7552
MEM 291.402344 1691666828.8670
MEM 291.402344 1691666828.9778
MEM 291.402344 1691666829.0895
MEM 291.402344 1691666829.1977
MEM 291.402344 1691666829.3097
MEM 291.402344 1691666829.4210
MEM 291.402344 1691666829.5318
MEM 291.402344 1691666829.6434
MEM 291.402344 1691666829.7485
MEM 291.402344 1691666829.8595
MEM 291.402344 1691666829.9711
MEM 291.402344 1691666830.0815
MEM 291.402344 1691666830.1867
MEM 291.402344 1691666830.2949
MEM 291.402344 1691666830.4034
MEM 291.402344 1691666830.5070
MEM 291.402344 1691666830.6187
MEM 291.402344 1691666830.7300
MEM 291.402344 1691666830.8355
MEM 291.402344 1691666830.9417
MEM 291.402344 1691666831.0526
MEM 291.402344 1691666831.1599
MEM 291.402344 1691666831.2710
MEM 291.402344 1691666831.3821
MEM 291.402344 1691666831.4947
MEM 291.402344 1691666831.6052
MEM 291.402344 1691666831.7155
MEM 291.406250 1691666831.8192
MEM 291.406250 1691666831.9235
MEM 291.406250 1691666832.0289
MEM 291.406250 1691666832.1357
MEM 291.406250 1691666832.2415
MEM 291.406250 1691666832.3531
MEM 291.406250 1691666832.4550
MEM 291.406250 1691666832.5577
MEM 291.406250 1691666832.6684
MEM 291.406250 1691666832.7771
MEM 291.406250 1691666832.8843
MEM 291.406250 1691666832.9936
MEM 291.406250 1691666833.1049
MEM 291.406250 1691666833.2078
MEM 291.406250 1691666833.3150
MEM 291.406250 1691666833.4231
MEM 291.406250 1691666833.5367
MEM 291.406250 1691666833.6387
MEM 291.406250 1691666833.7393
MEM 291.406250 1691666833.8462
MEM 291.406250 1691666833.9578
MEM 291.406250 1691666834.0580
MEM 291.406250 1691666834.1798
MEM 291.406250 1691666834.2937
MEM 291.406250 1691666834.4058
MEM 291.406250 1691666834.5186
MEM 291.406250 1691666834.6312
MEM 291.406250 1691666834.7422
MEM 291.406250 1691666834.8441
MEM 291.406250 1691666834.9546
MEM 291.406250 1691666835.0687
MEM 291.406250 1691666835.1733
MEM 291.406250 1691666835.2844
MEM 291.406250 1691666835.3956
MEM 291.406250 1691666835.5051
MEM 291.406250 1691666835.6055
MEM 291.406250 1691666835.7066
MEM 291.406250 1691666835.8109
MEM 291.406250 1691666835.9193
MEM 291.406250 1691666836.0272
MEM 291.406250 1691666836.1351
MEM 291.406250 1691666836.2415
MEM 291.406250 1691666836.3541
MEM 291.406250 1691666836.4584
MEM 291.406250 1691666836.5736
MEM 291.406250 1691666836.6886
MEM 291.406250 1691666836.7925
MEM 291.406250 1691666836.9060
MEM 291.406250 1691666837.0209
MEM 291.406250 1691666837.1362
MEM 291.406250 1691666837.2520
MEM 291.406250 1691666837.3575
MEM 291.406250 1691666837.4613
MEM 291.406250 1691666837.5620
MEM 291.406250 1691666837.6696
MEM 291.406250 1691666837.7787
MEM 291.406250 1691666837.8829
MEM 291.406250 1691666837.9922
MEM 291.406250 1691666838.1028
MEM 291.406250 1691666838.2148
MEM 291.406250 1691666838.3266
MEM 291.406250 1691666838.4422
MEM 291.406250 1691666838.5537
MEM 291.406250 1691666838.6595
MEM 291.406250 1691666838.7730
MEM 291.406250 1691666838.8810
MEM 291.406250 1691666838.9866
MEM 291.406250 1691666839.0904
MEM 291.496094 1691666839.1920
MEM 291.707031 1691666839.2942
MEM 192.031250 1691666839.4062
