CMDLINE C:\Users\91833\AppData\Local\Programs\Python\Python310\python.exe .\hamiltonian_phase2.py
MEM 1.574219 1691408704.6168
MEM 8.867188 1691408704.7197
MEM 11.484375 1691408704.8215
MEM 16.136719 1691408704.9334
MEM 19.519531 1691408705.0385
MEM 21.636719 1691408705.1468
MEM 23.507812 1691408705.2518
MEM 25.558594 1691408705.3553
MEM 28.902344 1691408705.4569
MEM 31.386719 1691408705.5677
MEM 34.839844 1691408705.6708
MEM 35.460938 1691408705.7828
MEM 37.847656 1691408705.8853
MEM 40.769531 1691408705.9893
MEM 49.644531 1691408706.1009
MEM 68.968750 1691408706.2134
MEM 80.777344 1691408706.3176
MEM 92.378906 1691408706.4211
MEM 108.863281 1691408706.5329
MEM 114.855469 1691408706.6363
MEM 123.968750 1691408706.7424
MEM 127.273438 1691408706.8521
MEM 129.515625 1691408706.9556
MEM 131.324219 1691408707.0670
MEM 132.300781 1691408707.1709
MEM 133.062500 1691408707.2826
MEM 136.570312 1691408707.3861
MEM 137.816406 1691408707.4907
MEM 139.421875 1691408707.6008
MEM 141.082031 1691408707.7045
MEM 141.812500 1691408707.8073
MEM 142.914062 1691408707.9177
MEM 144.367188 1691408708.0206
MEM 146.859375 1691408708.1320
MEM 150.507812 1691408708.2353
MEM 154.597656 1691408708.3469
MEM 159.011719 1691408708.4495
MEM 162.359375 1691408708.5510
MEM 165.789062 1691408708.6548
MEM 166.691406 1691408708.7567
MEM 170.691406 1691408708.8630
MEM 174.136719 1691408708.9703
MEM 178.671875 1691408709.0814
MEM 181.593750 1691408709.1846
MEM 184.945312 1691408709.2891
MEM 189.273438 1691408709.3941
MEM 191.218750 1691408709.5059
MEM 191.582031 1691408709.6208
MEM 191.937500 1691408709.7321
MEM 192.406250 1691408709.8363
MEM 195.945312 1691408709.9486
MEM 210.664062 1691408710.0521
MEM 234.382812 1691408710.1565
MEM 258.882812 1691408710.2673
MEM 274.289062 1691408710.3705
MEM 299.398438 1691408710.4827
MEM 323.226562 1691408710.5855
MEM 323.296875 1691408710.7002
MEM 323.300781 1691408710.8033
MEM 323.300781 1691408710.9074
MEM 323.300781 1691408711.0215
MEM 323.300781 1691408711.1330
MEM 323.300781 1691408711.2371
MEM 323.300781 1691408711.3494
MEM 323.300781 1691408711.4530
MEM 323.300781 1691408711.5654
MEM 323.300781 1691408711.6692
MEM 323.300781 1691408711.7734
MEM 323.300781 1691408711.8839
MEM 323.300781 1691408711.9875
MEM 323.300781 1691408712.1037
MEM 323.300781 1691408712.2157
MEM 323.300781 1691408712.3205
MEM 323.300781 1691408712.4326
MEM 323.300781 1691408712.5368
MEM 323.300781 1691408712.6523
MEM 323.300781 1691408712.7638
MEM 323.300781 1691408712.8682
MEM 323.300781 1691408712.9734
MEM 323.300781 1691408713.0844
MEM 323.300781 1691408713.1904
MEM 323.300781 1691408713.3009
MEM 323.300781 1691408713.4089
MEM 323.300781 1691408713.5189
MEM 323.300781 1691408713.6322
MEM 323.300781 1691408713.7361
MEM 323.300781 1691408713.8504
MEM 323.300781 1691408713.9553
MEM 323.300781 1691408714.0725
MEM 323.300781 1691408714.1837
MEM 323.300781 1691408714.2873
MEM 323.300781 1691408714.3997
MEM 323.300781 1691408714.5030
MEM 323.300781 1691408714.6142
MEM 323.300781 1691408714.7231
MEM 323.300781 1691408714.8343
MEM 323.300781 1691408714.9381
MEM 323.300781 1691408715.0493
MEM 323.300781 1691408715.1529
MEM 323.300781 1691408715.2654
MEM 323.300781 1691408715.3686
MEM 323.300781 1691408715.4715
MEM 323.300781 1691408715.5834
MEM 323.300781 1691408715.6867
MEM 323.300781 1691408715.8013
MEM 323.300781 1691408715.9066
MEM 323.300781 1691408716.0166
MEM 323.300781 1691408716.1200
MEM 323.300781 1691408716.2237
MEM 323.300781 1691408716.3357
MEM 323.300781 1691408716.4403
MEM 323.300781 1691408716.5505
MEM 323.300781 1691408716.6537
MEM 323.300781 1691408716.7650
MEM 323.300781 1691408716.8692
MEM 323.300781 1691408716.9733
MEM 323.300781 1691408717.0845
MEM 323.300781 1691408717.1898
MEM 323.300781 1691408717.2928
MEM 323.300781 1691408717.4034
MEM 323.300781 1691408717.5148
MEM 323.300781 1691408717.6180
MEM 323.300781 1691408717.7225
MEM 323.300781 1691408717.8336
MEM 323.300781 1691408717.9470
MEM 323.300781 1691408718.0505
MEM 323.300781 1691408718.1542
MEM 323.300781 1691408718.2658
MEM 323.300781 1691408718.3688
MEM 323.300781 1691408718.4737
MEM 323.300781 1691408718.5845
MEM 323.300781 1691408718.6877
MEM 323.300781 1691408718.7925
MEM 323.300781 1691408718.9061
MEM 323.300781 1691408719.0199
MEM 323.300781 1691408719.1233
MEM 323.300781 1691408719.2342
MEM 323.300781 1691408719.3492
MEM 323.300781 1691408719.4640
MEM 323.300781 1691408719.5681
MEM 323.300781 1691408719.6806
MEM 323.300781 1691408719.7843
MEM 323.300781 1691408719.8890
MEM 323.300781 1691408720.0015
MEM 323.300781 1691408720.1018
MEM 323.300781 1691408720.2148
MEM 323.300781 1691408720.3182
MEM 323.300781 1691408720.4304
MEM 323.515625 1691408720.5355
MEM 339.757812 1691408720.6483
MEM 356.566406 1691408720.7544
MEM 383.003906 1691408720.8652
MEM 403.910156 1691408720.9684
MEM 420.531250 1691408721.0811
MEM 447.023438 1691408721.1850
MEM 453.187500 1691408721.2908
MEM 453.187500 1691408721.4021
MEM 453.187500 1691408721.5053
MEM 453.187500 1691408721.6200
MEM 453.187500 1691408721.7320
MEM 453.187500 1691408721.8356
MEM 453.187500 1691408721.9478
MEM 453.187500 1691408722.0507
MEM 453.187500 1691408722.1513
MEM 453.187500 1691408722.2634
MEM 453.187500 1691408722.3673
MEM 453.187500 1691408722.4718
MEM 453.187500 1691408722.5835
MEM 453.187500 1691408722.6969
MEM 453.187500 1691408722.8005
MEM 453.187500 1691408722.9038
MEM 453.187500 1691408723.0165
MEM 453.187500 1691408723.1229
MEM 453.187500 1691408723.2308
MEM 453.187500 1691408723.3362
MEM 453.187500 1691408723.4486
MEM 453.187500 1691408723.5524
MEM 453.187500 1691408723.6637
MEM 453.187500 1691408723.7670
MEM 453.187500 1691408723.8827
MEM 453.187500 1691408723.9857
MEM 453.187500 1691408724.0973
MEM 453.187500 1691408724.2008
MEM 453.187500 1691408724.3045
MEM 453.187500 1691408724.4155
MEM 453.187500 1691408724.5194
MEM 453.187500 1691408724.6314
MEM 453.187500 1691408724.7354
MEM 453.187500 1691408724.8481
MEM 453.187500 1691408724.9517
MEM 453.187500 1691408725.0536
MEM 453.187500 1691408725.1653
MEM 453.187500 1691408725.2681
MEM 453.187500 1691408725.3768
MEM 453.187500 1691408725.4804
MEM 453.187500 1691408725.5834
MEM 453.187500 1691408725.6864
MEM 453.187500 1691408725.7971
MEM 453.187500 1691408725.9025
MEM 453.187500 1691408726.0100
MEM 453.187500 1691408726.1245
MEM 453.187500 1691408726.2317
MEM 453.187500 1691408726.3347
MEM 453.187500 1691408726.4468
MEM 453.187500 1691408726.5498
MEM 453.187500 1691408726.6551
MEM 453.187500 1691408726.7603
MEM 453.187500 1691408726.8684
MEM 453.187500 1691408726.9809
MEM 453.187500 1691408727.0854
MEM 453.187500 1691408727.1966
MEM 453.187500 1691408727.3003
MEM 453.187500 1691408727.4044
MEM 453.187500 1691408727.5168
MEM 453.187500 1691408727.6176
MEM 453.187500 1691408727.7213
MEM 453.187500 1691408727.8298
MEM 453.187500 1691408727.9377
MEM 453.187500 1691408728.0459
MEM 453.187500 1691408728.1500
MEM 453.187500 1691408728.2627
MEM 453.187500 1691408728.3670
MEM 453.187500 1691408728.4841
MEM 453.187500 1691408728.5964
MEM 453.187500 1691408728.6998
MEM 453.187500 1691408728.8129
MEM 453.187500 1691408728.9170
MEM 453.187500 1691408729.0200
MEM 453.187500 1691408729.1322
MEM 453.187500 1691408729.2362
MEM 453.187500 1691408729.3368
MEM 453.187500 1691408729.4486
MEM 453.187500 1691408729.5527
MEM 453.187500 1691408729.6648
MEM 453.187500 1691408729.7694
MEM 453.187500 1691408729.8809
MEM 453.187500 1691408729.9854
MEM 453.187500 1691408730.0978
MEM 453.187500 1691408730.2017
MEM 453.187500 1691408730.3142
MEM 453.187500 1691408730.4181
MEM 453.187500 1691408730.5312
MEM 453.187500 1691408730.6361
MEM 453.187500 1691408730.7483
MEM 453.187500 1691408730.8493
MEM 453.187500 1691408730.9539
MEM 453.187500 1691408731.0653
MEM 453.187500 1691408731.1676
MEM 453.187500 1691408731.2797
MEM 453.187500 1691408731.3833
MEM 453.187500 1691408731.4953
MEM 453.187500 1691408731.5999
MEM 453.187500 1691408731.7013
MEM 453.187500 1691408731.8122
MEM 453.187500 1691408731.9159
MEM 453.187500 1691408732.0201
MEM 453.187500 1691408732.1317
MEM 453.187500 1691408732.2340
MEM 453.187500 1691408732.3375
MEM 453.187500 1691408732.4483
MEM 453.187500 1691408732.5524
MEM 453.187500 1691408732.6642
MEM 453.187500 1691408732.7684
MEM 453.187500 1691408732.8799
MEM 453.187500 1691408732.9840
MEM 453.187500 1691408733.0967
MEM 453.187500 1691408733.2017
MEM 453.187500 1691408733.3146
MEM 453.187500 1691408733.4187
MEM 453.187500 1691408733.5307
MEM 453.187500 1691408733.6347
MEM 453.187500 1691408733.7494
MEM 453.187500 1691408733.8624
MEM 453.187500 1691408733.9666
MEM 453.187500 1691408734.0791
MEM 453.187500 1691408734.1834
MEM 453.187500 1691408734.2873
MEM 453.187500 1691408734.4021
MEM 453.187500 1691408734.5143
MEM 453.187500 1691408734.6186
MEM 453.187500 1691408734.7299
MEM 453.187500 1691408734.8455
MEM 453.187500 1691408734.9494
MEM 453.281250 1691408735.0503
MEM 453.281250 1691408735.1629
MEM 453.281250 1691408735.2665
