CMDLINE C:\Users\91833\AppData\Local\Programs\Python\Python310\python.exe .\hamiltonian_phase2.py
MEM 1.597656 1691406510.0730
MEM 7.535156 1691406510.1777
MEM 11.613281 1691406510.2870
MEM 17.488281 1691406510.3909
MEM 22.589844 1691406510.5021
MEM 25.695312 1691406510.6046
MEM 29.027344 1691406510.7077
MEM 31.023438 1691406510.8124
MEM 34.777344 1691406510.9232
MEM 35.750000 1691406511.0346
MEM 37.617188 1691406511.1376
MEM 39.753906 1691406511.2410
MEM 41.292969 1691406511.3477
MEM 45.390625 1691406511.4558
MEM 61.289062 1691406511.5680
MEM 69.218750 1691406511.6722
MEM 80.179688 1691406511.7753
MEM 92.386719 1691406511.8870
MEM 108.324219 1691406511.9897
MEM 111.343750 1691406512.1010
MEM 118.789062 1691406512.2046
MEM 123.726562 1691406512.3074
MEM 126.902344 1691406512.4184
MEM 129.460938 1691406512.5217
MEM 130.992188 1691406512.6245
MEM 132.132812 1691406512.7348
MEM 132.644531 1691406512.8370
MEM 136.402344 1691406512.9403
MEM 137.640625 1691406513.0438
MEM 138.726562 1691406513.1536
MEM 140.289062 1691406513.2571
MEM 141.566406 1691406513.3688
MEM 142.113281 1691406513.4703
MEM 144.480469 1691406513.5775
MEM 146.558594 1691406513.6884
MEM 150.250000 1691406513.7913
MEM 154.738281 1691406513.9020
MEM 159.042969 1691406514.0055
MEM 162.460938 1691406514.1082
MEM 165.789062 1691406514.2212
MEM 167.292969 1691406514.3249
MEM 171.242188 1691406514.4356
MEM 176.851562 1691406514.5393
MEM 183.984375 1691406514.6514
MEM 189.457031 1691406514.7553
MEM 191.167969 1691406514.8601
MEM 194.578125 1691406514.9618
MEM 194.761719 1691406515.0660
MEM 195.101562 1691406515.1696
MEM 195.296875 1691406515.2722
MEM 208.281250 1691406515.3769
MEM 227.265625 1691406515.4825
MEM 247.257812 1691406515.5946
MEM 267.089844 1691406515.7012
MEM 287.535156 1691406515.8069
MEM 307.035156 1691406515.9111
MEM 323.640625 1691406516.0139
MEM 344.660156 1691406516.1270
MEM 360.371094 1691406516.2346
MEM 383.136719 1691406516.3447
MEM 403.859375 1691406516.4524
MEM 420.839844 1691406516.5630
MEM 439.367188 1691406516.6644
MEM 459.652344 1691406516.7784
MEM 480.464844 1691406516.8851
MEM 501.359375 1691406516.9901
MEM 521.480469 1691406517.1055
MEM 544.179688 1691406517.2123
MEM 565.292969 1691406517.3274
MEM 580.871094 1691406517.4576
MEM 594.898438 1691406517.5695
MEM 614.179688 1691406517.6733
MEM 629.816406 1691406517.7735
MEM 648.523438 1691406517.8788
MEM 666.175781 1691406517.9856
MEM 688.441406 1691406518.0998
MEM 709.789062 1691406518.2135
MEM 726.121094 1691406518.3282
MEM 745.640625 1691406518.4358
MEM 768.457031 1691406518.5485
MEM 790.859375 1691406518.6614
MEM 807.648438 1691406518.7671
MEM 829.468750 1691406518.8807
MEM 841.496094 1691406518.9950
MEM 771.062500 1691406519.1060
MEM 722.542969 1691406519.2099
MEM 682.113281 1691406519.3137
MEM 633.000000 1691406519.4180
MEM 589.207031 1691406519.5236
MEM 553.593750 1691406519.6253
MEM 523.785156 1691406519.7352
MEM 481.871094 1691406519.8369
MEM 438.859375 1691406519.9425
MEM 393.453125 1691406520.0521
MEM 349.046875 1691406520.1560
MEM 306.632812 1691406520.2670
MEM 265.554688 1691406520.3706
MEM 217.832031 1691406520.4737
MEM 209.699219 1691406520.5794
MEM 209.699219 1691406520.6825
MEM 209.699219 1691406520.7870
MEM 209.699219 1691406520.8872
MEM 209.699219 1691406520.9882
MEM 209.699219 1691406521.0927
MEM 209.699219 1691406521.2042
MEM 209.699219 1691406521.3077
MEM 209.699219 1691406521.4193
MEM 209.699219 1691406521.5238
MEM 209.699219 1691406521.6353
MEM 209.699219 1691406521.7392
MEM 209.699219 1691406521.8516
MEM 209.699219 1691406521.9591
MEM 209.699219 1691406522.0708
MEM 209.699219 1691406522.1752
MEM 209.699219 1691406522.2901
MEM 209.699219 1691406522.4023
MEM 209.699219 1691406522.5147
MEM 209.699219 1691406522.6186
MEM 209.699219 1691406522.7277
MEM 209.699219 1691406522.8354
MEM 209.699219 1691406522.9453
MEM 209.699219 1691406523.0478
MEM 209.699219 1691406523.1488
MEM 209.699219 1691406523.2553
MEM 209.699219 1691406523.3774
MEM 209.699219 1691406523.4859
MEM 209.699219 1691406523.5909
MEM 209.699219 1691406523.6969
MEM 209.699219 1691406523.8028
MEM 209.699219 1691406523.9051
MEM 209.699219 1691406524.0094
MEM 209.699219 1691406524.1195
MEM 209.699219 1691406524.2227
MEM 209.699219 1691406524.3345
MEM 209.699219 1691406524.4380
MEM 209.699219 1691406524.5501
MEM 209.699219 1691406524.6545
MEM 209.699219 1691406524.7589
MEM 209.699219 1691406524.8699
MEM 209.703125 1691406524.9725
MEM 209.703125 1691406525.0846
MEM 209.703125 1691406525.1877
MEM 209.703125 1691406525.2879
MEM 209.703125 1691406525.3894
MEM 209.703125 1691406525.5006
MEM 209.703125 1691406525.6037
MEM 209.703125 1691406525.7072
MEM 209.703125 1691406525.8174
MEM 209.703125 1691406525.9204
MEM 209.703125 1691406526.0227
MEM 209.703125 1691406526.1345
MEM 209.703125 1691406526.2408
MEM 209.703125 1691406526.3514
MEM 209.703125 1691406526.4540
MEM 209.703125 1691406526.5572
MEM 209.703125 1691406526.6680
MEM 209.703125 1691406526.7736
MEM 209.703125 1691406526.8850
MEM 209.703125 1691406526.9889
MEM 209.703125 1691406527.0927
MEM 209.703125 1691406527.2032
MEM 209.703125 1691406527.3084
MEM 209.703125 1691406527.4194
MEM 209.703125 1691406527.5234
MEM 209.703125 1691406527.6348
MEM 209.703125 1691406527.7382
MEM 209.703125 1691406527.8507
MEM 209.703125 1691406527.9576
MEM 209.703125 1691406528.0696
MEM 209.703125 1691406528.1728
MEM 209.703125 1691406528.2797
MEM 209.703125 1691406528.3868
MEM 209.703125 1691406528.4871
MEM 209.703125 1691406528.5876
MEM 209.703125 1691406528.6884
MEM 209.703125 1691406528.7998
MEM 209.703125 1691406528.9053
MEM 209.703125 1691406529.0177
MEM 209.703125 1691406529.1228
MEM 209.703125 1691406529.2322
MEM 209.703125 1691406529.3407
MEM 209.703125 1691406529.4486
MEM 209.703125 1691406529.5523
MEM 209.703125 1691406529.6586
MEM 209.703125 1691406529.7601
MEM 209.703125 1691406529.8656
MEM 209.703125 1691406529.9683
MEM 209.703125 1691406530.0723
MEM 209.703125 1691406530.1846
MEM 209.703125 1691406530.2880
MEM 209.703125 1691406530.4001
MEM 209.703125 1691406530.5045
MEM 209.703125 1691406530.6164
MEM 209.703125 1691406530.7199
MEM 209.703125 1691406530.8328
MEM 209.703125 1691406530.9364
MEM 209.703125 1691406531.0377
MEM 215.347656 1691406531.1439
MEM 233.562500 1691406531.2504
MEM 252.738281 1691406531.3577
MEM 273.152344 1691406531.4711
MEM 294.671875 1691406531.5765
MEM 312.773438 1691406531.6984
MEM 319.492188 1691406531.8064
MEM 339.625000 1691406531.9216
MEM 362.734375 1691406532.0258
MEM 380.281250 1691406532.1368
MEM 400.453125 1691406532.2500
MEM 419.492188 1691406532.3556
MEM 442.035156 1691406532.4619
MEM 458.878906 1691406532.5684
MEM 477.750000 1691406532.6833
MEM 498.585938 1691406532.7903
MEM 522.160156 1691406532.9032
MEM 542.167969 1691406533.0119
MEM 564.214844 1691406533.1223
MEM 585.566406 1691406533.2323
MEM 603.671875 1691406533.3408
MEM 623.117188 1691406533.4441
MEM 640.324219 1691406533.5525
MEM 664.656250 1691406533.6657
MEM 687.246094 1691406533.7724
MEM 703.707031 1691406533.8776
MEM 721.664062 1691406533.9838
MEM 746.945312 1691406534.0980
MEM 768.500000 1691406534.2016
MEM 784.066406 1691406534.3040
MEM 800.218750 1691406534.4165
MEM 821.269531 1691406534.5248
MEM 840.027344 1691406534.6384
MEM 848.558594 1691406534.7444
MEM 786.835938 1691406534.8489
MEM 743.722656 1691406534.9524
MEM 699.546875 1691406535.0559
MEM 653.425781 1691406535.1667
MEM 604.167969 1691406535.2740
MEM 565.312500 1691406535.3857
MEM 519.496094 1691406535.4899
MEM 469.753906 1691406535.6014
MEM 423.914062 1691406535.7058
MEM 378.464844 1691406535.8200
MEM 332.042969 1691406535.9229
MEM 277.757812 1691406536.0342
MEM 241.214844 1691406536.1375
MEM 216.957031 1691406536.2426
MEM 216.957031 1691406536.3535
MEM 216.957031 1691406536.4657
MEM 216.957031 1691406536.5686
MEM 216.957031 1691406536.6728
MEM 216.957031 1691406536.7735
MEM 216.957031 1691406536.8875
MEM 216.957031 1691406537.0025
MEM 216.957031 1691406537.1068
MEM 216.957031 1691406537.2171
MEM 216.957031 1691406537.3314
MEM 216.957031 1691406537.4354
MEM 216.957031 1691406537.5370
MEM 216.957031 1691406537.6499
MEM 216.957031 1691406537.7529
MEM 216.957031 1691406537.8653
MEM 216.957031 1691406537.9717
MEM 216.957031 1691406538.0841
MEM 216.957031 1691406538.1877
MEM 229.449219 1691406538.2924
MEM 246.101562 1691406538.4048
MEM 267.355469 1691406538.5130
MEM 289.066406 1691406538.6182
MEM 304.328125 1691406538.7252
MEM 322.363281 1691406538.8401
MEM 341.941406 1691406538.9552
MEM 366.093750 1691406539.0681
MEM 384.402344 1691406539.1735
MEM 404.839844 1691406539.2834
MEM 424.398438 1691406539.3881
MEM 445.625000 1691406539.4922
MEM 463.250000 1691406539.6046
MEM 482.062500 1691406539.7189
MEM 505.312500 1691406539.8332
MEM 526.261719 1691406539.9428
MEM 544.121094 1691406540.0553
MEM 567.058594 1691406540.1683
