CMDLINE C:\Users\91833\AppData\Local\Programs\Python\Python310\python.exe .\hamiltonian_phase2.py
MEM 1.589844 1691406303.7410
MEM 9.281250 1691406303.8469
MEM 14.855469 1691406303.9521
MEM 19.675781 1691406304.0547
MEM 23.363281 1691406304.1650
MEM 26.914062 1691406304.2675
MEM 29.765625 1691406304.3705
MEM 32.355469 1691406304.4727
MEM 35.367188 1691406304.5848
MEM 35.644531 1691406304.6874
MEM 37.652344 1691406304.7985
MEM 39.683594 1691406304.9017
MEM 41.347656 1691406305.0042
MEM 51.992188 1691406305.1047
MEM 71.246094 1691406305.2196
MEM 82.332031 1691406305.3316
MEM 98.589844 1691406305.4349
MEM 108.867188 1691406305.5386
MEM 112.453125 1691406305.6502
MEM 119.273438 1691406305.7549
MEM 125.234375 1691406305.8667
MEM 127.476562 1691406305.9705
MEM 129.824219 1691406306.0813
MEM 131.050781 1691406306.1851
MEM 132.539062 1691406306.2882
MEM 133.207031 1691406306.4007
MEM 136.730469 1691406306.5036
MEM 138.078125 1691406306.6074
MEM 140.148438 1691406306.7114
MEM 141.949219 1691406306.8210
MEM 143.796875 1691406306.9225
MEM 146.941406 1691406307.0338
MEM 150.242188 1691406307.1377
MEM 154.300781 1691406307.2492
MEM 157.812500 1691406307.3530
MEM 162.039062 1691406307.4559
MEM 165.886719 1691406307.5679
MEM 167.031250 1691406307.6801
MEM 169.675781 1691406307.7838
MEM 171.906250 1691406307.8863
MEM 175.148438 1691406308.0005
MEM 182.496094 1691406308.1045
MEM 186.171875 1691406308.2159
MEM 189.550781 1691406308.3207
MEM 191.117188 1691406308.4254
MEM 194.664062 1691406308.5382
MEM 194.863281 1691406308.6528
MEM 195.164062 1691406308.7644
MEM 195.433594 1691406308.8700
MEM 210.675781 1691406308.9751
MEM 226.468750 1691406309.0754
MEM 244.167969 1691406309.1849
MEM 261.406250 1691406309.2909
MEM 281.253906 1691406309.4012
MEM 298.140625 1691406309.5022
MEM 315.750000 1691406309.6073
MEM 329.933594 1691406309.7079
MEM 350.972656 1691406309.8201
MEM 367.273438 1691406309.9265
MEM 387.347656 1691406310.0420
MEM 401.460938 1691406310.1643
MEM 414.171875 1691406310.2783
MEM 428.660156 1691406310.3866
MEM 443.179688 1691406310.4922
MEM 455.257812 1691406310.5946
MEM 470.523438 1691406310.7029
MEM 485.292969 1691406310.8075
MEM 500.703125 1691406310.9175
MEM 516.726562 1691406311.0281
MEM 533.355469 1691406311.1418
MEM 550.136719 1691406311.2507
MEM 565.273438 1691406311.3568
MEM 581.425781 1691406311.4625
MEM 596.949219 1691406311.5744
MEM 613.105469 1691406311.6769
MEM 629.558594 1691406311.7872
