CMDLINE C:\Users\91833\AppData\Local\Programs\Python\Python310\python.exe .\hamiltonian_phase2.py
MEM 1.671875 1691408340.2722
MEM 9.644531 1691408340.3770
MEM 15.578125 1691408340.4867
MEM 20.546875 1691408340.5879
MEM 23.300781 1691408340.6939
MEM 25.839844 1691408340.7977
MEM 28.109375 1691408340.9065
MEM 28.992188 1691408341.0257
MEM 29.718750 1691408341.1350
MEM 31.148438 1691408341.2452
MEM 34.839844 1691408341.3545
MEM 35.406250 1691408341.4652
MEM 36.582031 1691408341.5908
MEM 39.437500 1691408341.7056
MEM 41.425781 1691408341.8107
MEM 54.109375 1691408341.9259
MEM 70.503906 1691408342.0402
MEM 80.679688 1691408342.1554
MEM 90.128906 1691408342.2594
MEM 108.019531 1691408342.3724
MEM 111.917969 1691408342.4768
MEM 122.183594 1691408342.5873
MEM 127.726562 1691408342.6908
MEM 131.191406 1691408342.8019
MEM 132.644531 1691408342.9053
MEM 136.519531 1691408343.0081
MEM 138.601562 1691408343.1190
MEM 140.863281 1691408343.2211
MEM 142.148438 1691408343.3398
MEM 144.789062 1691408343.4426
MEM 147.886719 1691408343.5537
MEM 151.660156 1691408343.6562
MEM 155.925781 1691408343.7594
MEM 159.578125 1691408343.8717
MEM 163.253906 1691408343.9747
MEM 166.742188 1691408344.0846
MEM 168.152344 1691408344.1879
MEM 171.695312 1691408344.2913
MEM 178.773438 1691408344.4030
MEM 183.984375 1691408344.5076
MEM 189.621094 1691408344.6195
MEM 191.476562 1691408344.7244
MEM 191.644531 1691408344.8384
MEM 192.031250 1691408344.9506
MEM 192.316406 1691408345.0545
MEM 192.746094 1691408345.1572
MEM 196.191406 1691408345.2689
MEM 211.152344 1691408345.3728
MEM 234.351562 1691408345.4763
MEM 259.218750 1691408345.5874
MEM 274.980469 1691408345.6908
MEM 301.515625 1691408345.8025
MEM 323.453125 1691408345.9079
MEM 323.492188 1691408346.0133
MEM 323.496094 1691408346.1250
MEM 323.496094 1691408346.2370
MEM 323.496094 1691408346.3408
MEM 323.496094 1691408346.4536
MEM 323.496094 1691408346.5587
MEM 323.496094 1691408346.6705
MEM 323.496094 1691408346.7743
MEM 323.496094 1691408346.8866
MEM 323.496094 1691408346.9913
MEM 323.496094 1691408347.0934
MEM 323.496094 1691408347.2048
MEM 323.496094 1691408347.3074
MEM 323.707031 1691408347.4083
MEM 324.957031 1691408347.5090
MEM 355.070312 1691408347.6208
MEM 372.089844 1691408347.7264
MEM 389.171875 1691408347.8370
MEM 415.609375 1691408347.9405
MEM 436.511719 1691408348.0522
MEM 452.898438 1691408348.1570
MEM 452.898438 1691408348.2710
MEM 452.898438 1691408348.3733
MEM 452.898438 1691408348.4869
MEM 452.898438 1691408348.5893
MEM 452.898438 1691408348.6902
MEM 452.898438 1691408348.8022
MEM 452.898438 1691408348.9062
MEM 452.898438 1691408349.0103
MEM 452.898438 1691408349.1210
MEM 452.898438 1691408349.2269
MEM 452.898438 1691408349.3375
MEM 452.898438 1691408349.4415
MEM 452.898438 1691408349.5535
MEM 452.898438 1691408349.6569
MEM 452.898438 1691408349.7699
MEM 452.898438 1691408349.8787
MEM 452.898438 1691408349.9813
MEM 452.898438 1691408350.0898
MEM 452.898438 1691408350.2034
MEM 452.898438 1691408350.3163
MEM 452.898438 1691408350.4215
MEM 452.898438 1691408350.5242
MEM 452.898438 1691408350.6360
MEM 452.898438 1691408350.7406
MEM 452.898438 1691408350.8515
MEM 452.898438 1691408350.9543
MEM 452.898438 1691408351.0569
MEM 452.898438 1691408351.1689
MEM 452.898438 1691408351.2733
MEM 452.898438 1691408351.3872
MEM 452.898438 1691408351.4927
MEM 452.898438 1691408351.6030
MEM 452.898438 1691408351.7066
MEM 452.898438 1691408351.8213
MEM 452.898438 1691408351.9292
MEM 452.898438 1691408352.0368
MEM 452.898438 1691408352.1457
MEM 452.898438 1691408352.2562
MEM 452.898438 1691408352.3683
MEM 452.898438 1691408352.4724
MEM 452.898438 1691408352.5768
MEM 452.898438 1691408352.6872
MEM 452.898438 1691408352.7925
MEM 452.898438 1691408352.9011
MEM 452.898438 1691408353.0089
MEM 452.898438 1691408353.1131
MEM 452.898438 1691408353.2217
MEM 452.898438 1691408353.3265
MEM 452.898438 1691408353.4327
MEM 452.898438 1691408353.5448
MEM 452.898438 1691408353.6565
MEM 452.898438 1691408353.7680
MEM 452.898438 1691408353.8716
MEM 452.898438 1691408353.9745
MEM 452.898438 1691408354.0861
MEM 452.898438 1691408354.1918
MEM 452.898438 1691408354.2949
MEM 452.898438 1691408354.4052
MEM 452.898438 1691408354.5092
MEM 452.898438 1691408354.6235
MEM 452.902344 1691408354.7351
MEM 452.902344 1691408354.8375
MEM 452.902344 1691408354.9416
MEM 452.902344 1691408355.0535
MEM 452.902344 1691408355.1600
MEM 452.902344 1691408355.2690
MEM 452.902344 1691408355.3723
MEM 452.902344 1691408355.4774
MEM 452.902344 1691408355.5791
MEM 452.902344 1691408355.6825
MEM 452.902344 1691408355.7867
MEM 452.902344 1691408355.8893
MEM 452.902344 1691408356.0005
MEM 452.902344 1691408356.1065
MEM 452.902344 1691408356.2191
MEM 452.902344 1691408356.3264
MEM 452.902344 1691408356.4333
MEM 452.902344 1691408356.5381
MEM 452.902344 1691408356.6535
MEM 452.902344 1691408356.7588
MEM 452.902344 1691408356.8675
MEM 452.902344 1691408356.9719
MEM 452.902344 1691408357.0730
MEM 452.902344 1691408357.1854
MEM 452.902344 1691408357.2889
MEM 452.902344 1691408357.4030
MEM 452.902344 1691408357.5090
MEM 452.902344 1691408357.6202
MEM 452.902344 1691408357.7222
MEM 452.902344 1691408357.8406
MEM 452.902344 1691408357.9517
MEM 452.902344 1691408358.0586
MEM 452.902344 1691408358.1699
MEM 452.902344 1691408358.2834
MEM 452.902344 1691408358.3883
MEM 452.902344 1691408358.4903
MEM 452.902344 1691408358.6019
MEM 452.902344 1691408358.7041
MEM 452.902344 1691408358.8088
MEM 452.902344 1691408358.9188
MEM 452.902344 1691408359.0220
MEM 452.902344 1691408359.1330
MEM 452.902344 1691408359.2408
MEM 452.902344 1691408359.3519
MEM 452.902344 1691408359.4576
MEM 452.902344 1691408359.5680
MEM 452.902344 1691408359.6717
MEM 452.902344 1691408359.7789
MEM 452.902344 1691408359.8939
MEM 452.902344 1691408360.0000
MEM 452.902344 1691408360.1037
MEM 452.902344 1691408360.2065
MEM 452.902344 1691408360.3149
MEM 452.902344 1691408360.4202
MEM 452.902344 1691408360.5337
MEM 452.902344 1691408360.6364
MEM 452.902344 1691408360.7402
MEM 452.902344 1691408360.8534
MEM 452.902344 1691408360.9584
MEM 452.902344 1691408361.0686
MEM 452.902344 1691408361.1723
MEM 452.902344 1691408361.2842
MEM 452.902344 1691408361.3881
MEM 452.902344 1691408361.5015
MEM 452.902344 1691408361.6054
MEM 452.902344 1691408361.7169
