CMDLINE C:\Users\91833\AppData\Local\Programs\Python\Python310\python.exe .\hamiltonian_phase2.py
MEM 1.703125 1691667125.1906
MEM 9.492188 1691667125.2908
MEM 16.914062 1691667125.3977
MEM 23.027344 1691667125.5046
MEM 25.582031 1691667125.6110
MEM 28.691406 1691667125.7187
MEM 30.363281 1691667125.8244
MEM 33.488281 1691667125.9288
MEM 35.226562 1691667126.0442
MEM 36.074219 1691667126.1492
MEM 39.292969 1691667126.2615
MEM 41.144531 1691667126.3765
MEM 54.769531 1691667126.4788
MEM 71.496094 1691667126.5883
MEM 81.480469 1691667126.6980
MEM 97.238281 1691667126.8079
MEM 109.277344 1691667126.9196
MEM 119.648438 1691667127.0290
MEM 128.261719 1691667127.1383
MEM 132.179688 1691667127.2477
MEM 136.566406 1691667127.3570
MEM 139.289062 1691667127.4674
MEM 142.039062 1691667127.5773
MEM 144.812500 1691667127.6867
MEM 146.937500 1691667127.7960
MEM 152.527344 1691667127.9055
MEM 158.589844 1691667128.0165
MEM 163.597656 1691667128.1262
MEM 166.886719 1691667128.2362
MEM 172.484375 1691667128.3456
MEM 181.093750 1691667128.4549
MEM 188.796875 1691667128.5655
MEM 189.679688 1691667128.6694
MEM 191.941406 1691667128.7817
MEM 192.187500 1691667128.8942
MEM 192.582031 1691667129.0046
MEM 192.992188 1691667129.1145
MEM 196.500000 1691667129.2238
MEM 211.132812 1691667129.3348
MEM 240.546875 1691667129.4446
MEM 259.484375 1691667129.5582
MEM 259.484375 1691667129.6722
MEM 259.488281 1691667129.7832
MEM 259.488281 1691667129.8948
MEM 259.488281 1691667130.0058
MEM 259.488281 1691667130.1218
MEM 259.488281 1691667130.2342
MEM 259.488281 1691667130.3468
MEM 259.488281 1691667130.4594
MEM 259.488281 1691667130.5701
MEM 259.488281 1691667130.6763
MEM 259.488281 1691667130.7816
MEM 259.488281 1691667130.8824
MEM 259.488281 1691667130.9929
MEM 259.488281 1691667131.0989
MEM 259.488281 1691667131.2119
MEM 259.488281 1691667131.3167
MEM 259.488281 1691667131.4325
MEM 259.488281 1691667131.5456
MEM 259.488281 1691667131.6574
MEM 259.488281 1691667131.7691
MEM 259.488281 1691667131.8814
MEM 259.488281 1691667131.9928
MEM 259.488281 1691667132.1014
MEM 259.488281 1691667132.2030
MEM 259.488281 1691667132.3080
MEM 259.488281 1691667132.4177
MEM 259.488281 1691667132.5209
MEM 259.488281 1691667132.6303
MEM 259.488281 1691667132.7407
MEM 259.488281 1691667132.8497
MEM 259.488281 1691667132.9643
MEM 259.488281 1691667133.0760
MEM 259.488281 1691667133.1872
MEM 259.488281 1691667133.3030
MEM 259.488281 1691667133.4165
MEM 259.488281 1691667133.5266
MEM 259.488281 1691667133.6372
MEM 259.488281 1691667133.7489
MEM 259.488281 1691667133.8620
MEM 259.488281 1691667133.9743
MEM 259.488281 1691667134.0862
MEM 259.488281 1691667134.1988
MEM 259.488281 1691667134.3072
MEM 259.488281 1691667134.4175
MEM 259.488281 1691667134.5305
MEM 259.488281 1691667134.6437
MEM 259.488281 1691667134.7548
MEM 259.488281 1691667134.8692
MEM 259.488281 1691667134.9820
MEM 259.488281 1691667135.0951
MEM 259.488281 1691667135.2073
MEM 259.488281 1691667135.3169
MEM 259.488281 1691667135.4203
MEM 259.488281 1691667135.5322
MEM 259.488281 1691667135.6430
MEM 259.488281 1691667135.7539
MEM 259.488281 1691667135.8678
MEM 259.488281 1691667135.9794
MEM 259.488281 1691667136.0919
MEM 259.488281 1691667136.2030
MEM 259.488281 1691667136.3151
MEM 259.488281 1691667136.4381
MEM 259.488281 1691667136.5500
MEM 259.488281 1691667136.6621
MEM 259.488281 1691667136.7737
MEM 259.488281 1691667136.8839
MEM 259.488281 1691667136.9880
MEM 259.488281 1691667137.1004
MEM 259.488281 1691667137.2135
MEM 259.488281 1691667137.3266
MEM 259.488281 1691667137.4399
MEM 259.488281 1691667137.5544
MEM 259.488281 1691667137.6665
MEM 259.488281 1691667137.7796
MEM 259.488281 1691667137.8927
MEM 259.488281 1691667138.0005
MEM 259.488281 1691667138.1124
MEM 259.488281 1691667138.2249
MEM 259.488281 1691667138.3364
MEM 259.488281 1691667138.4492
MEM 259.488281 1691667138.5540
MEM 259.488281 1691667138.6666
MEM 259.488281 1691667138.7795
MEM 259.488281 1691667138.8926
MEM 259.488281 1691667139.0040
MEM 259.488281 1691667139.1163
MEM 259.488281 1691667139.2294
MEM 259.488281 1691667139.3420
MEM 259.488281 1691667139.4535
MEM 259.488281 1691667139.5659
MEM 259.488281 1691667139.6704
MEM 259.488281 1691667139.7833
MEM 259.488281 1691667139.8966
