CMDLINE C:\Users\91833\AppData\Local\Programs\Python\Python310\python.exe .\hamiltonian_phase2.py
MEM 1.667969 1691408566.8228
MEM 9.050781 1691408566.9296
MEM 14.011719 1691408567.0307
MEM 17.695312 1691408567.1334
MEM 22.007812 1691408567.2357
MEM 25.117188 1691408567.3369
MEM 28.042969 1691408567.4389
MEM 29.621094 1691408567.5424
MEM 32.347656 1691408567.6538
MEM 34.800781 1691408567.7604
MEM 35.558594 1691408567.8750
MEM 39.027344 1691408567.9750
MEM 40.921875 1691408568.0840
MEM 46.804688 1691408568.1886
MEM 61.789062 1691408568.2963
MEM 77.242188 1691408568.4015
MEM 79.941406 1691408568.5163
MEM 83.281250 1691408568.6229
MEM 86.085938 1691408568.7302
MEM 92.058594 1691408568.8425
MEM 106.222656 1691408568.9503
MEM 109.960938 1691408569.0603
MEM 117.558594 1691408569.1612
MEM 125.531250 1691408569.2736
MEM 128.589844 1691408569.3804
MEM 131.351562 1691408569.4873
MEM 132.765625 1691408569.5941
MEM 133.402344 1691408569.7038
MEM 137.808594 1691408569.8076
MEM 138.984375 1691408569.9135
MEM 140.890625 1691408570.0244
MEM 141.804688 1691408570.1364
MEM 142.820312 1691408570.2394
MEM 145.207031 1691408570.3435
MEM 147.210938 1691408570.4531
MEM 148.863281 1691408570.5566
MEM 153.460938 1691408570.6684
MEM 156.390625 1691408570.7713
MEM 161.046875 1691408570.8752
MEM 163.742188 1691408570.9858
MEM 165.785156 1691408571.0891
MEM 166.960938 1691408571.1918
MEM 169.082031 1691408571.3037
MEM 172.906250 1691408571.4070
MEM 181.054688 1691408571.5189
MEM 184.886719 1691408571.6225
MEM 189.136719 1691408571.7283
MEM 191.058594 1691408571.8309
MEM 191.250000 1691408571.9397
MEM 191.546875 1691408572.0517
MEM 191.878906 1691408572.1550
MEM 195.152344 1691408572.2590
MEM 210.289062 1691408572.3702
MEM 237.242188 1691408572.4737
MEM 258.605469 1691408572.5852
MEM 274.265625 1691408572.6890
MEM 294.945312 1691408572.8052
MEM 323.101562 1691408572.9142
MEM 323.183594 1691408573.0209
MEM 323.187500 1691408573.1251
MEM 323.187500 1691408573.2365
MEM 323.187500 1691408573.3402
MEM 323.187500 1691408573.4509
MEM 323.187500 1691408573.5582
MEM 323.187500 1691408573.6706
MEM 323.187500 1691408573.7737
MEM 323.187500 1691408573.8894
MEM 323.187500 1691408574.0031
MEM 323.187500 1691408574.1066
MEM 323.187500 1691408574.2187
MEM 323.187500 1691408574.3293
MEM 323.187500 1691408574.4423
MEM 323.187500 1691408574.5539
MEM 323.187500 1691408574.6586
MEM 323.187500 1691408574.7697
MEM 323.187500 1691408574.8750
MEM 323.187500 1691408574.9754
MEM 323.187500 1691408575.0873
MEM 323.187500 1691408575.1911
MEM 323.187500 1691408575.3035
MEM 323.187500 1691408575.4091
MEM 323.187500 1691408575.5211
MEM 323.187500 1691408575.6243
MEM 323.187500 1691408575.7383
MEM 323.187500 1691408575.8436
MEM 323.187500 1691408575.9572
MEM 323.187500 1691408576.0692
MEM 323.187500 1691408576.1732
MEM 323.187500 1691408576.2857
MEM 323.187500 1691408576.3899
MEM 323.187500 1691408576.4918
MEM 323.187500 1691408576.6040
MEM 323.187500 1691408576.7074
MEM 323.187500 1691408576.8193
MEM 323.187500 1691408576.9225
MEM 323.187500 1691408577.0382
MEM 323.187500 1691408577.1413
MEM 323.187500 1691408577.2440
MEM 323.187500 1691408577.3545
MEM 325.660156 1691408577.4600
MEM 339.343750 1691408577.5725
MEM 363.160156 1691408577.6831
