CMDLINE C:\Users\91833\AppData\Local\Programs\Python\Python310\python.exe .\hamiltonian_phase2.py
MEM 1.679688 1691666540.0644
MEM 9.476562 1691666540.1723
MEM 16.027344 1691666540.2781
MEM 20.523438 1691666540.3832
MEM 25.257812 1691666540.4912
MEM 28.101562 1691666540.5991
MEM 30.410156 1691666540.7011
MEM 33.609375 1691666540.8132
MEM 35.277344 1691666540.9176
MEM 36.628906 1691666541.0328
MEM 39.417969 1691666541.1347
MEM 40.503906 1691666541.2484
MEM 41.437500 1691666541.3533
MEM 45.667969 1691666541.4603
MEM 59.199219 1691666541.5732
MEM 77.265625 1691666541.6834
MEM 82.789062 1691666541.7934
MEM 97.925781 1691666541.9089
MEM 109.960938 1691666542.0242
MEM 119.343750 1691666542.1281
MEM 126.984375 1691666542.2358
MEM 129.773438 1691666542.3440
MEM 132.183594 1691666542.4557
MEM 133.062500 1691666542.5643
MEM 137.851562 1691666542.6672
MEM 140.867188 1691666542.7782
MEM 144.027344 1691666542.8887
MEM 147.121094 1691666542.9991
MEM 151.156250 1691666543.1088
MEM 155.921875 1691666543.2219
MEM 160.644531 1691666543.3326
MEM 166.121094 1691666543.4421
MEM 168.402344 1691666543.5516
MEM 174.269531 1691666543.6586
MEM 181.734375 1691666543.7688
MEM 189.070312 1691666543.8781
MEM 189.234375 1691666543.9816
MEM 191.644531 1691666544.0858
MEM 191.910156 1691666544.1924
MEM 192.273438 1691666544.2964
MEM 192.703125 1691666544.4072
MEM 198.164062 1691666544.5165
MEM 211.527344 1691666544.6261
MEM 239.164062 1691666544.7363
MEM 260.011719 1691666544.8458
MEM 284.003906 1691666544.9552
MEM 307.605469 1691666545.0645
MEM 323.890625 1691666545.1725
MEM 323.890625 1691666545.2738
MEM 323.894531 1691666545.3858
MEM 323.894531 1691666545.4977
MEM 323.894531 1691666545.6092
MEM 323.894531 1691666545.7112
MEM 323.894531 1691666545.8130
MEM 323.894531 1691666545.9195
MEM 323.894531 1691666546.0327
MEM 323.894531 1691666546.1333
MEM 323.894531 1691666546.2424
